class,label,path
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10131.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10217.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11011.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10464.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10029.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10209.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10241.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10183.jpg
elephant,18,JPEGImages/elephant/elephant_10313.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10595.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10376.jpg
tiger,12,JPEGImages/tiger/tiger_10436.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10174.jpg
lion,42,JPEGImages/lion/lion_10136.jpg
walrus,46,JPEGImages/walrus/walrus_10109.jpg
deer,39,JPEGImages/deer/deer_10230.jpg
seal,23,JPEGImages/seal/seal_10772.jpg
collie,45,JPEGImages/collie/collie_10202.jpg
mouse,43,JPEGImages/mouse/mouse_10128.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10487.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10262.jpg
elephant,18,JPEGImages/elephant/elephant_10031.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10539.jpg
ox,20,JPEGImages/ox/ox_10074.jpg
wolf,31,JPEGImages/wolf/wolf_10292.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10360.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10138.jpg
cow,48,JPEGImages/cow/cow_10608.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10250.jpg
seal,23,JPEGImages/seal/seal_10572.jpg
mouse,43,JPEGImages/mouse/mouse_10012.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10409.jpg
wolf,31,JPEGImages/wolf/wolf_10399.jpg
fox,21,JPEGImages/fox/fox_10451.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10234.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10020.jpg
elephant,18,JPEGImages/elephant/elephant_10704.jpg
cow,48,JPEGImages/cow/cow_10286.jpg
deer,39,JPEGImages/deer/deer_10849.jpg
zebra,37,JPEGImages/zebra/zebra_11038.jpg
zebra,37,JPEGImages/zebra/zebra_10275.jpg
lion,42,JPEGImages/lion/lion_10943.jpg
tiger,12,JPEGImages/tiger/tiger_10440.jpg
bat,29,JPEGImages/bat/bat_10242.jpg
zebra,37,JPEGImages/zebra/zebra_10970.jpg
cow,48,JPEGImages/cow/cow_10185.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10014.jpg
bat,29,JPEGImages/bat/bat_10229.jpg
otter,35,JPEGImages/otter/otter_10565.jpg
elephant,18,JPEGImages/elephant/elephant_10459.jpg
rabbit,28,JPEGImages/rabbit/rabbit_11062.jpg
otter,35,JPEGImages/otter/otter_10677.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10100.jpg
beaver,3,JPEGImages/beaver/beaver_10168.jpg
elephant,18,JPEGImages/elephant/elephant_10155.jpg
rabbit,28,JPEGImages/rabbit/rabbit_11020.jpg
leopard,14,JPEGImages/leopard/leopard_10653.jpg
tiger,12,JPEGImages/tiger/tiger_10264.jpg
sheep,22,JPEGImages/sheep/sheep_10038.jpg
tiger,12,JPEGImages/tiger/tiger_10526.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10662.jpg
skunk,10,JPEGImages/skunk/skunk_10039.jpg
ox,20,JPEGImages/ox/ox_10404.jpg
seal,23,JPEGImages/seal/seal_10967.jpg
horse,6,JPEGImages/horse/horse_10093.jpg
zebra,37,JPEGImages/zebra/zebra_10944.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10397.jpg
cow,48,JPEGImages/cow/cow_10906.jpg
collie,45,JPEGImages/collie/collie_10582.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10236.jpg
ox,20,JPEGImages/ox/ox_10167.jpg
bat,29,JPEGImages/bat/bat_10313.jpg
deer,39,JPEGImages/deer/deer_10294.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10280.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10841.jpg
antelope,0,JPEGImages/antelope/antelope_10351.jpg
lion,42,JPEGImages/lion/lion_10286.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10233.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10425.jpg
lion,42,JPEGImages/lion/lion_10664.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10254.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10665.jpg
moose,15,JPEGImages/moose/moose_10335.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10170.jpg
bat,29,JPEGImages/bat/bat_10129.jpg
moose,15,JPEGImages/moose/moose_10263.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10295.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10426.jpg
zebra,37,JPEGImages/zebra/zebra_10282.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10957.jpg
zebra,37,JPEGImages/zebra/zebra_10841.jpg
elephant,18,JPEGImages/elephant/elephant_10484.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10642.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10064.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10654.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10461.jpg
leopard,14,JPEGImages/leopard/leopard_10246.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11126.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10456.jpg
horse,6,JPEGImages/horse/horse_10459.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10341.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10408.jpg
lion,42,JPEGImages/lion/lion_10095.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10355.jpg
hamster,25,JPEGImages/hamster/hamster_10076.jpg
lion,42,JPEGImages/lion/lion_10480.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10285.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10448.jpg
mole,11,JPEGImages/mole/mole_10010.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10725.jpg
collie,45,JPEGImages/collie/collie_10290.jpg
zebra,37,JPEGImages/zebra/zebra_10034.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10945.jpg
pig,41,JPEGImages/pig/pig_10438.jpg
elephant,18,JPEGImages/elephant/elephant_10054.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10782.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10456.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10311.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10149.jpg
leopard,14,JPEGImages/leopard/leopard_10164.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10691.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10100.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10502.jpg
moose,15,JPEGImages/moose/moose_10204.jpg
deer,39,JPEGImages/deer/deer_10130.jpg
horse,6,JPEGImages/horse/horse_10616.jpg
horse,6,JPEGImages/horse/horse_11087.jpg
bat,29,JPEGImages/bat/bat_10054.jpg
sheep,22,JPEGImages/sheep/sheep_10475.jpg
horse,6,JPEGImages/horse/horse_11323.jpg
collie,45,JPEGImages/collie/collie_10753.jpg
otter,35,JPEGImages/otter/otter_10521.jpg
sheep,22,JPEGImages/sheep/sheep_10725.jpg
deer,39,JPEGImages/deer/deer_10201.jpg
deer,39,JPEGImages/deer/deer_10441.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10719.jpg
wolf,31,JPEGImages/wolf/wolf_10478.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10371.jpg
mouse,43,JPEGImages/mouse/mouse_10181.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10130.jpg
hamster,25,JPEGImages/hamster/hamster_10151.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10436.jpg
hamster,25,JPEGImages/hamster/hamster_10773.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10241.jpg
moose,15,JPEGImages/moose/moose_10576.jpg
collie,45,JPEGImages/collie/collie_10220.jpg
mole,11,JPEGImages/mole/mole_10036.jpg
tiger,12,JPEGImages/tiger/tiger_10439.jpg
deer,39,JPEGImages/deer/deer_10878.jpg
weasel,34,JPEGImages/weasel/weasel_10171.jpg
zebra,37,JPEGImages/zebra/zebra_10563.jpg
otter,35,JPEGImages/otter/otter_10344.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10530.jpg
tiger,12,JPEGImages/tiger/tiger_10761.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10667.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10581.jpg
hamster,25,JPEGImages/hamster/hamster_10656.jpg
elephant,18,JPEGImages/elephant/elephant_10837.jpg
antelope,0,JPEGImages/antelope/antelope_10137.jpg
skunk,10,JPEGImages/skunk/skunk_10142.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10559.jpg
sheep,22,JPEGImages/sheep/sheep_10383.jpg
fox,21,JPEGImages/fox/fox_10541.jpg
zebra,37,JPEGImages/zebra/zebra_10316.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10289.jpg
elephant,18,JPEGImages/elephant/elephant_10026.jpg
collie,45,JPEGImages/collie/collie_10149.jpg
sheep,22,JPEGImages/sheep/sheep_11215.jpg
sheep,22,JPEGImages/sheep/sheep_10792.jpg
rat,33,JPEGImages/rat/rat_10277.jpg
fox,21,JPEGImages/fox/fox_10413.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10151.jpg
deer,39,JPEGImages/deer/deer_10238.jpg
antelope,0,JPEGImages/antelope/antelope_10773.jpg
lion,42,JPEGImages/lion/lion_10680.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10295.jpg
lion,42,JPEGImages/lion/lion_10189.jpg
leopard,14,JPEGImages/leopard/leopard_10226.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10012.jpg
sheep,22,JPEGImages/sheep/sheep_11246.jpg
horse,6,JPEGImages/horse/horse_10478.jpg
cow,48,JPEGImages/cow/cow_10852.jpg
cow,48,JPEGImages/cow/cow_10587.jpg
otter,35,JPEGImages/otter/otter_10436.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10684.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10491.jpg
mouse,43,JPEGImages/mouse/mouse_10131.jpg
otter,35,JPEGImages/otter/otter_10423.jpg
collie,45,JPEGImages/collie/collie_10961.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10193.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10336.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10783.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10613.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10231.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10232.jpg
weasel,34,JPEGImages/weasel/weasel_10091.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10054.jpg
hamster,25,JPEGImages/hamster/hamster_10694.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10592.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10790.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10761.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10331.jpg
deer,39,JPEGImages/deer/deer_10467.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10702.jpg
pig,41,JPEGImages/pig/pig_10645.jpg
horse,6,JPEGImages/horse/horse_10526.jpg
ox,20,JPEGImages/ox/ox_10486.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10077.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10391.jpg
moose,15,JPEGImages/moose/moose_10165.jpg
deer,39,JPEGImages/deer/deer_11298.jpg
antelope,0,JPEGImages/antelope/antelope_10372.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10069.jpg
sheep,22,JPEGImages/sheep/sheep_10920.jpg
leopard,14,JPEGImages/leopard/leopard_10234.jpg
ox,20,JPEGImages/ox/ox_10491.jpg
deer,39,JPEGImages/deer/deer_11259.jpg
zebra,37,JPEGImages/zebra/zebra_10250.jpg
tiger,12,JPEGImages/tiger/tiger_10768.jpg
sheep,22,JPEGImages/sheep/sheep_10111.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10018.jpg
deer,39,JPEGImages/deer/deer_10217.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10169.jpg
wolf,31,JPEGImages/wolf/wolf_10449.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10206.jpg
lion,42,JPEGImages/lion/lion_10498.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10190.jpg
deer,39,JPEGImages/deer/deer_10868.jpg
seal,23,JPEGImages/seal/seal_10912.jpg
ox,20,JPEGImages/ox/ox_10496.jpg
pig,41,JPEGImages/pig/pig_10652.jpg
cow,48,JPEGImages/cow/cow_10677.jpg
leopard,14,JPEGImages/leopard/leopard_10651.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10353.jpg
bat,29,JPEGImages/bat/bat_10049.jpg
antelope,0,JPEGImages/antelope/antelope_10161.jpg
hamster,25,JPEGImages/hamster/hamster_10321.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10224.jpg
otter,35,JPEGImages/otter/otter_10126.jpg
cow,48,JPEGImages/cow/cow_10753.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10005.jpg
collie,45,JPEGImages/collie/collie_10588.jpg
deer,39,JPEGImages/deer/deer_10174.jpg
hamster,25,JPEGImages/hamster/hamster_10053.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10888.jpg
sheep,22,JPEGImages/sheep/sheep_11385.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10709.jpg
horse,6,JPEGImages/horse/horse_11505.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10265.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10339.jpg
seal,23,JPEGImages/seal/seal_10041.jpg
deer,39,JPEGImages/deer/deer_11060.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10058.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10786.jpg
elephant,18,JPEGImages/elephant/elephant_10072.jpg
horse,6,JPEGImages/horse/horse_10764.jpg
deer,39,JPEGImages/deer/deer_10265.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10706.jpg
otter,35,JPEGImages/otter/otter_10466.jpg
elephant,18,JPEGImages/elephant/elephant_10504.jpg
sheep,22,JPEGImages/sheep/sheep_10665.jpg
horse,6,JPEGImages/horse/horse_11090.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10496.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10031.jpg
elephant,18,JPEGImages/elephant/elephant_10097.jpg
elephant,18,JPEGImages/elephant/elephant_10166.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10268.jpg
antelope,0,JPEGImages/antelope/antelope_10207.jpg
weasel,34,JPEGImages/weasel/weasel_10183.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10170.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10785.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10702.jpg
bat,29,JPEGImages/bat/bat_10076.jpg
cow,48,JPEGImages/cow/cow_10494.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10100.jpg
horse,6,JPEGImages/horse/horse_10824.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10308.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10291.jpg
wolf,31,JPEGImages/wolf/wolf_10066.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10048.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10046.jpg
moose,15,JPEGImages/moose/moose_10631.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10464.jpg
collie,45,JPEGImages/collie/collie_10769.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10524.jpg
rat,33,JPEGImages/rat/rat_10139.jpg
ox,20,JPEGImages/ox/ox_10281.jpg
hamster,25,JPEGImages/hamster/hamster_10282.jpg
leopard,14,JPEGImages/leopard/leopard_10546.jpg
antelope,0,JPEGImages/antelope/antelope_10403.jpg
collie,45,JPEGImages/collie/collie_10343.jpg
cow,48,JPEGImages/cow/cow_10277.jpg
sheep,22,JPEGImages/sheep/sheep_11143.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10193.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10313.jpg
polar bear,44,JPEGImages/polar+bear/polar+bear_10396.jpg
antelope,0,JPEGImages/antelope/antelope_10013.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10532.jpg
elephant,18,JPEGImages/elephant/elephant_10817.jpg
sheep,22,JPEGImages/sheep/sheep_11205.jpg
lion,42,JPEGImages/lion/lion_10138.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10292.jpg
leopard,14,JPEGImages/leopard/leopard_10458.jpg
bat,29,JPEGImages/bat/bat_10241.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10478.jpg
deer,39,JPEGImages/deer/deer_11180.jpg
horse,6,JPEGImages/horse/horse_11162.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10238.jpg
wolf,31,JPEGImages/wolf/wolf_10151.jpg
deer,39,JPEGImages/deer/deer_10480.jpg
lion,42,JPEGImages/lion/lion_10869.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10327.jpg
weasel,34,JPEGImages/weasel/weasel_10068.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10281.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10110.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10221.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10639.jpg
bat,29,JPEGImages/bat/bat_10311.jpg
elephant,18,JPEGImages/elephant/elephant_10742.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10678.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10478.jpg
cow,48,JPEGImages/cow/cow_10843.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10373.jpg
deer,39,JPEGImages/deer/deer_10880.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10432.jpg
cow,48,JPEGImages/cow/cow_10123.jpg
cow,48,JPEGImages/cow/cow_10717.jpg
elephant,18,JPEGImages/elephant/elephant_10107.jpg
zebra,37,JPEGImages/zebra/zebra_10692.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10205.jpg
pig,41,JPEGImages/pig/pig_10040.jpg
horse,6,JPEGImages/horse/horse_10050.jpg
deer,39,JPEGImages/deer/deer_11056.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10618.jpg
sheep,22,JPEGImages/sheep/sheep_10700.jpg
seal,23,JPEGImages/seal/seal_10261.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10756.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10181.jpg
lion,42,JPEGImages/lion/lion_10434.jpg
giraffe,30,JPEGImages/giraffe/giraffe_11054.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10006.jpg
lion,42,JPEGImages/lion/lion_10479.jpg
zebra,37,JPEGImages/zebra/zebra_10808.jpg
lion,42,JPEGImages/lion/lion_10785.jpg
seal,23,JPEGImages/seal/seal_10880.jpg
leopard,14,JPEGImages/leopard/leopard_10306.jpg
elephant,18,JPEGImages/elephant/elephant_10463.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10540.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10414.jpg
collie,45,JPEGImages/collie/collie_10333.jpg
cow,48,JPEGImages/cow/cow_10294.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10297.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10066.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10319.jpg
cow,48,JPEGImages/cow/cow_10255.jpg
deer,39,JPEGImages/deer/deer_10364.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10102.jpg
weasel,34,JPEGImages/weasel/weasel_10001.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10037.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10577.jpg
bobcat,40,JPEGImages/bobcat/bobcat_10411.jpg
hamster,25,JPEGImages/hamster/hamster_10213.jpg
skunk,10,JPEGImages/skunk/skunk_10105.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10140.jpg
ox,20,JPEGImages/ox/ox_10420.jpg
collie,45,JPEGImages/collie/collie_10266.jpg
fox,21,JPEGImages/fox/fox_10320.jpg
elephant,18,JPEGImages/elephant/elephant_10241.jpg
deer,39,JPEGImages/deer/deer_10233.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10335.jpg
sheep,22,JPEGImages/sheep/sheep_10788.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10520.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10283.jpg
wolf,31,JPEGImages/wolf/wolf_10175.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10149.jpg
lion,42,JPEGImages/lion/lion_10426.jpg
ox,20,JPEGImages/ox/ox_10112.jpg
cow,48,JPEGImages/cow/cow_10150.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10446.jpg
beaver,3,JPEGImages/beaver/beaver_10024.jpg
seal,23,JPEGImages/seal/seal_10328.jpg
horse,6,JPEGImages/horse/horse_11156.jpg
german shepherd,7,JPEGImages/german+shepherd/german+shepherd_10236.jpg
chimpanzee,24,JPEGImages/chimpanzee/chimpanzee_10133.jpg
antelope,0,JPEGImages/antelope/antelope_10981.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10835.jpg
elephant,18,JPEGImages/elephant/elephant_10169.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10599.jpg
leopard,14,JPEGImages/leopard/leopard_10529.jpg
lion,42,JPEGImages/lion/lion_10093.jpg
bat,29,JPEGImages/bat/bat_10196.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10092.jpg
tiger,12,JPEGImages/tiger/tiger_10382.jpg
ox,20,JPEGImages/ox/ox_10001.jpg
cow,48,JPEGImages/cow/cow_10647.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10540.jpg
chihuahua,32,JPEGImages/chihuahua/chihuahua_10276.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10096.jpg
persian cat,5,JPEGImages/persian+cat/persian+cat_10184.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10717.jpg
lion,42,JPEGImages/lion/lion_10321.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10158.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10251.jpg
pig,41,JPEGImages/pig/pig_10407.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10270.jpg
dolphin,49,JPEGImages/dolphin/dolphin_10659.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10171.jpg
buffalo,36,JPEGImages/buffalo/buffalo_10440.jpg
seal,23,JPEGImages/seal/seal_10507.jpg
moose,15,JPEGImages/moose/moose_10537.jpg
collie,45,JPEGImages/collie/collie_10957.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10661.jpg
gorilla,19,JPEGImages/gorilla/gorilla_10403.jpg
otter,35,JPEGImages/otter/otter_10038.jpg
elephant,18,JPEGImages/elephant/elephant_10576.jpg
zebra,37,JPEGImages/zebra/zebra_10314.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10156.jpg
deer,39,JPEGImages/deer/deer_10249.jpg
collie,45,JPEGImages/collie/collie_10748.jpg
hamster,25,JPEGImages/hamster/hamster_10439.jpg
wolf,31,JPEGImages/wolf/wolf_10574.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10745.jpg
mole,11,JPEGImages/mole/mole_10091.jpg
otter,35,JPEGImages/otter/otter_10350.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10296.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10014.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10332.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10182.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10711.jpg
collie,45,JPEGImages/collie/collie_10973.jpg
rat,33,JPEGImages/rat/rat_10298.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10387.jpg
zebra,37,JPEGImages/zebra/zebra_10837.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10002.jpg
moose,15,JPEGImages/moose/moose_10131.jpg
rabbit,28,JPEGImages/rabbit/rabbit_10539.jpg
moose,15,JPEGImages/moose/moose_10457.jpg
bat,29,JPEGImages/bat/bat_10361.jpg
pig,41,JPEGImages/pig/pig_10402.jpg
otter,35,JPEGImages/otter/otter_10675.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10017.jpg
horse,6,JPEGImages/horse/horse_11194.jpg
giant panda,38,JPEGImages/giant+panda/giant+panda_10081.jpg
seal,23,JPEGImages/seal/seal_10666.jpg
spider monkey,16,JPEGImages/spider+monkey/spider+monkey_10284.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10105.jpg
horse,6,JPEGImages/horse/horse_11086.jpg
deer,39,JPEGImages/deer/deer_11183.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10970.jpg
rhinoceros,27,JPEGImages/rhinoceros/rhinoceros_10314.jpg
horse,6,JPEGImages/horse/horse_11454.jpg
killer whale,2,JPEGImages/killer+whale/killer+whale_10256.jpg
ox,20,JPEGImages/ox/ox_10078.jpg
horse,6,JPEGImages/horse/horse_10913.jpg
siamese cat,9,JPEGImages/siamese+cat/siamese+cat_10267.jpg
cow,48,JPEGImages/cow/cow_10917.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10427.jpg
tiger,12,JPEGImages/tiger/tiger_10573.jpg
hippopotamus,13,JPEGImages/hippopotamus/hippopotamus_10644.jpg
tiger,12,JPEGImages/tiger/tiger_10162.jpg
walrus,46,JPEGImages/walrus/walrus_10134.jpg
otter,35,JPEGImages/otter/otter_10117.jpg
ox,20,JPEGImages/ox/ox_10047.jpg
mouse,43,JPEGImages/mouse/mouse_10148.jpg
lion,42,JPEGImages/lion/lion_10075.jpg
leopard,14,JPEGImages/leopard/leopard_10507.jpg
elephant,18,JPEGImages/elephant/elephant_10223.jpg
dalmatian,4,JPEGImages/dalmatian/dalmatian_10327.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10277.jpg
cow,48,JPEGImages/cow/cow_10907.jpg
squirrel,26,JPEGImages/squirrel/squirrel_10344.jpg
grizzly bear,1,JPEGImages/grizzly+bear/grizzly+bear_10319.jpg
cow,48,JPEGImages/cow/cow_10399.jpg
cow,48,JPEGImages/cow/cow_10390.jpg
giraffe,30,JPEGImages/giraffe/giraffe_10203.jpg
humpback whale,17,JPEGImages/humpback+whale/humpback+whale_10419.jpg
raccoon,47,JPEGImages/raccoon/raccoon_10350.jpg
ox,20,JPEGImages/ox/ox_10120.jpg
horse,6,JPEGImages/horse/horse_10177.jpg
